OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,ItemsInCart,ReferralSource,CustomerRating,TotalPrice
ORD000635,2023-01-27 10:00:00,C35470,Tablet,1.0,107.72658719634305,602 Main St,Cash,Delivered,2.0,Referral,4.587738482035665,107.72658719634305
ORD000636,2023-01-27 11:00:00,C52344,Printer,2.0,447.28274423145916,953 Main St,Debit Card,Shipped,4.0,Instagram,1.6015930904531213,894.5654884629183
ORD000637,2023-01-27 12:00:00,C52918,Desk,5.0,1435.6917275364096,871 Main St,Credit Card,Shipped,4.0,Google,2.550966113307494,7178.458637682048
ORD000638,2023-01-27 13:00:00,C62224,Laptop,3.0,1432.7672813530498,775 Main St,Gift Card,Shipped,5.0,Email,2.856443175563277,4298.3018440591495
ORD000639,2023-01-27 14:00:00,C49298,Printer,3.0,560.874228666182,105 Main St,Online,Shipped,7.0,Google,2.1906551790328543,1682.622685998546
ORD000640,2023-01-27 15:00:00,C90219,Laptop,5.0,112.49515797506987,599 Main St,Online,Cancelled,9.0,Google,3.9014657925977763,562.4757898753494
ORD000641,2023-01-27 16:00:00,C71629,Laptop,3.0,309.68766202586323,760 Main St,Debit Card,Shipped,,Instagram,4.649755250756561,929.0629860775897
ORD000642,2023-01-27 17:00:00,C76040,Monitor,4.0,618.7158004786332,816 Main St,Credit Card,Shipped,5.0,Email,2.6499287970771053,2474.863201914533
ORD000643,2023-01-27 18:00:00,C38016,Printer,2.0,1424.2805620553831,217 Main St,Debit Card,Shipped,,Referral,4.766167858391866,2848.5611241107663
ORD000644,2023-01-27 19:00:00,C33960,Monitor,1.0,254.73864212891814,584 Main St,Debit Card,Shipped,3.0,Instagram,3.0670756285762266,254.73864212891814
ORD000645,2023-01-27 20:00:00,C43591,Phone,5.0,1157.0979733189076,700 Main St,Gift Card,Shipped,1.0,Instagram,3.0900625072642045,5785.489866594538
ORD000646,2023-01-27 21:00:00,C92848,Laptop,4.0,207.5896820933035,765 Main St,Online,Pending,2.0,Email,,830.358728373214
ORD000647,2023-01-27 22:00:00,C77641,Desk,1.0,1472.8234872173514,778 Main St,Cash,Shipped,6.0,Facebook,2.0733242604773015,1472.8234872173514
ORD000648,2023-01-27 23:00:00,C46395,Tablet,1.0,603.3439237082457,567 Main St,Online,Cancelled,5.0,Instagram,2.533442076540148,603.3439237082457
ORD000649,2023-01-28 00:00:00,C32700,Desk,5.0,1174.0900814036313,260 Main St,Online,Shipped,1.0,Google,3.2129498115419786,5870.4504070181565
ORD000650,2023-01-28 01:00:00,C44620,Tablet,4.0,546.7570700761412,369 Main St,Gift Card,Shipped,1.0,Google,,2187.0282803045648
ORD000651,2023-01-28 02:00:00,C30559,Laptop,1.0,960.1198718802726,155 Main St,Cash,Returned,,Referral,3.5707703138208737,960.1198718802726
ORD000652,2023-01-28 03:00:00,C71642,Laptop,1.0,328.4233228730533,327 Main St,Credit Card,Shipped,4.0,Instagram,,328.4233228730533
ORD000653,2023-01-28 04:00:00,C86539,Laptop,4.0,261.73047798059565,948 Main St,Cash,Delivered,6.0,Referral,1.0418742932660106,1046.9219119223826
ORD000654,2023-01-28 05:00:00,C31732,Monitor,3.0,1410.1930023737903,248 Main St,Credit Card,Shipped,6.0,Instagram,4.926662599719623,4230.5790071213705
ORD000655,2023-01-28 06:00:00,C40354,Printer,1.0,1380.5885529614286,145 Main St,Cash,Delivered,6.0,Email,2.971938231273582,1380.5885529614286
ORD000656,2023-01-28 07:00:00,C23843,Tablet,2.0,1336.8299633086795,243 Main St,Debit Card,Cancelled,1.0,Instagram,4.753980633323084,2673.659926617359
ORD000657,2023-01-28 08:00:00,C81726,Printer,4.0,956.8785027415605,849 Main St,Cash,Pending,9.0,Facebook,3.1973809353402114,3827.514010966242
ORD000658,2023-01-28 09:00:00,C27640,Monitor,1.0,1221.9889062636034,883 Main St,Gift Card,Pending,7.0,Google,3.421859440889155,1221.9889062636034
ORD000659,2023-01-28 10:00:00,C62528,Monitor,5.0,150.10355852149362,731 Main St,Credit Card,Delivered,7.0,Email,3.8476490236158885,750.5177926074681
ORD000660,2023-01-28 11:00:00,C48413,Chair,2.0,3767.509032425149,439 Main St,Online,Shipped,7.0,Google,2.2839029346576223,7535.018064850298
ORD000661,2023-01-28 12:00:00,C62638,Desk,1.0,504.86953089787653,512 Main St,Gift Card,Delivered,2.0,Referral,,504.86953089787653
ORD000662,2023-01-28 13:00:00,C62736,Desk,2.0,971.6857168312893,831 Main St,Credit Card,Cancelled,2.0,Email,3.1071676394055348,1943.3714336625785
ORD000663,2023-01-28 14:00:00,C78866,Phone,2.0,566.1387715324287,619 Main St,Credit Card,Shipped,6.0,Facebook,3.6899197983300267,1132.2775430648574
ORD000664,2023-01-28 15:00:00,C29087,Monitor,,265.3348333833372,443 Main St,Online,Shipped,,Google,4.34333304363936,265.3348333833372
ORD000665,2023-01-28 16:00:00,C51430,Tablet,2.0,914.8772593496384,486 Main St,Debit Card,Pending,3.0,Instagram,1.7369165210879358,1829.7545186992768
ORD000666,2023-01-28 17:00:00,C34504,Chair,3.0,1230.856684970168,572 Main St,Gift Card,Shipped,4.0,Instagram,3.454203641343039,3692.570054910504
ORD000667,2023-01-28 18:00:00,C17114,Chair,4.0,604.0790669669611,374 Main St,Online,Shipped,,Instagram,1.2084453144393463,2416.3162678678445
ORD000668,2023-01-28 19:00:00,C88859,Printer,3.0,241.78963689279848,452 Main St,Online,Pending,7.0,Email,1.4084603557961475,725.3689106783954
ORD000669,2023-01-28 20:00:00,C20975,Desk,5.0,335.1978861035934,165 Main St,Debit Card,Shipped,7.0,Facebook,3.698376942942348,1675.989430517967
ORD000670,2023-01-28 21:00:00,C21023,Monitor,1.0,394.35079249560675,178 Main St,Gift Card,Shipped,4.0,Facebook,1.2837506072332778,394.35079249560675
ORD000671,2023-01-28 22:00:00,C31447,Phone,4.0,484.8515098420775,697 Main St,Online,Delivered,7.0,Facebook,3.3814311192558955,1939.40603936831
ORD000672,2023-01-28 23:00:00,C33959,Monitor,4.0,982.0528522341482,735 Main St,Debit Card,Shipped,5.0,Google,1.8800503946055418,3928.2114089365928
ORD000673,2023-01-29 00:00:00,C76203,Printer,5.0,921.3709525796926,301 Main St,Gift Card,Cancelled,1.0,Email,2.216339314046992,4606.854762898463
ORD000674,2023-01-29 01:00:00,C39703,Laptop,3.0,1059.3157992722067,761 Main St,Cash,Shipped,4.0,Instagram,1.5185460085897056,3177.94739781662
ORD000675,2023-01-29 02:00:00,C19337,Monitor,1.0,575.6278775706941,657 Main St,Credit Card,Shipped,7.0,Google,1.9946699446913572,575.6278775706941
ORD000676,2023-01-29 03:00:00,C56427,Printer,3.0,1244.7965952259685,212 Main St,Debit Card,Shipped,,Facebook,4.285167139277312,3734.389785677906
ORD000677,2023-01-29 04:00:00,C71529,Laptop,2.0,345.92710867585237,190 Main St,Credit Card,Returned,2.0,Instagram,3.55551362242611,691.8542173517047
ORD000678,2023-01-29 05:00:00,C94665,Laptop,3.0,730.1090839013232,240 Main St,Cash,Shipped,1.0,Email,4.7990391788514195,2190.3272517039695
ORD000679,2023-01-29 06:00:00,C41921,Phone,4.0,1211.3611462350739,388 Main St,Online,Shipped,2.0,Referral,1.1949794214150211,4845.4445849402955
ORD000680,2023-01-29 07:00:00,C43307,Tablet,1.0,311.2300392122979,829 Main St,Online,Shipped,8.0,Facebook,4.1696479887362745,311.2300392122979
ORD000681,2023-01-29 08:00:00,C37355,Desk,3.0,209.30151492413526,688 Main St,Gift Card,Shipped,8.0,Facebook,3.7963087331176983,627.9045447724058
ORD000682,2023-01-29 09:00:00,C14835,Monitor,1.0,1331.3417531475852,510 Main St,Debit Card,Shipped,8.0,Facebook,2.043569220790144,1331.3417531475852
ORD000683,2023-01-29 10:00:00,C30159,Laptop,1.0,547.248011000834,476 Main St,Debit Card,Shipped,1.0,Facebook,3.916666811242338,547.248011000834
ORD000684,2023-01-29 11:00:00,C57605,Monitor,2.0,1041.6116811180964,483 Main St,Gift Card,Delivered,1.0,Instagram,3.866194199658481,2083.2233622361928
ORD000685,2023-01-29 12:00:00,C48088,Tablet,2.0,86.7554761827108,945 Main St,Credit Card,Shipped,4.0,Email,2.8373808122349753,173.5109523654216
ORD000686,2023-01-29 13:00:00,C88752,Desk,4.0,1050.567988193702,251 Main St,Online,Cancelled,6.0,Google,,4202.271952774808
ORD000687,2023-01-29 14:00:00,C65284,Tablet,5.0,508.34690174310725,934 Main St,Online,Delivered,8.0,Instagram,,2541.7345087155363
ORD000688,2023-01-29 15:00:00,C67043,Desk,1.0,130.82423770179054,850 Main St,Debit Card,Shipped,,Email,2.3421823842314886,130.82423770179054
ORD000689,2023-01-29 16:00:00,C45547,Chair,5.0,934.2285042447697,726 Main St,Debit Card,Shipped,3.0,Google,2.8659638413476647,4671.142521223848
ORD000690,2023-01-29 17:00:00,C92844,Desk,4.0,399.1655333061012,418 Main St,Gift Card,Cancelled,6.0,Facebook,4.580517925971165,1596.662133224405
ORD000691,2023-01-29 18:00:00,C37532,Phone,1.0,610.870500975226,468 Main St,Cash,Cancelled,4.0,Email,,610.870500975226
ORD000692,2023-01-29 19:00:00,C44349,Tablet,1.0,166.8421778154447,705 Main St,Credit Card,Shipped,2.0,Facebook,2.6147527098266554,166.8421778154447
ORD000693,2023-01-29 20:00:00,C55445,Laptop,5.0,1550.341869181617,659 Main St,Cash,Returned,7.0,Email,,7751.709345908085
ORD000694,2023-01-29 21:00:00,C15713,Chair,3.0,482.06699146897347,802 Main St,Cash,Shipped,4.0,Referral,4.011997901734485,1446.2009744069205
ORD000695,2023-01-29 22:00:00,C66178,Phone,2.0,180.15127581222785,561 Main St,Debit Card,Shipped,,Facebook,,360.3025516244557
ORD000696,2023-01-29 23:00:00,C59407,Monitor,3.0,1370.6980837951571,111 Main St,Debit Card,Shipped,8.0,Facebook,1.079194920472629,4112.094251385472
ORD000697,2023-01-30 00:00:00,C80340,Tablet,5.0,58.76821261676871,255 Main St,Debit Card,Returned,7.0,Facebook,3.7496613320754126,293.84106308384355
ORD000698,2023-01-30 01:00:00,C60990,Printer,2.0,751.5973173532516,783 Main St,Cash,Delivered,9.0,Instagram,2.8022161923957074,1503.1946347065032
ORD000699,2023-01-30 02:00:00,C85672,Printer,3.0,228.7088142921996,576 Main St,Credit Card,Cancelled,4.0,Google,3.09635987021783,686.1264428765988
ORD000700,2023-01-30 03:00:00,C75545,Laptop,2.0,496.13467974302534,500 Main St,Debit Card,Shipped,7.0,Facebook,,992.2693594860507
ORD000701,2023-01-30 04:00:00,C94791,Desk,1.0,1392.7863617364849,907 Main St,Online,Shipped,1.0,Facebook,3.9268784684330615,1392.7863617364849
ORD000702,2023-01-30 05:00:00,C68141,Laptop,3.0,284.45710224728094,276 Main St,Credit Card,Shipped,4.0,Instagram,,853.3713067418428
ORD000703,2023-01-30 06:00:00,C33793,Printer,2.0,1450.4568635915823,440 Main St,Online,Pending,2.0,Instagram,,2900.9137271831646
ORD000704,2023-01-30 07:00:00,C66570,Monitor,,348.40184663466147,156 Main St,Credit Card,Shipped,9.0,Referral,,348.40184663466147
ORD000705,2023-01-30 08:00:00,C47892,Chair,2.0,1125.270857276903,954 Main St,Debit Card,Shipped,,Email,2.4950770192508074,2250.541714553806
ORD000706,2023-01-30 09:00:00,C11015,Chair,3.0,842.682034101102,951 Main St,Gift Card,Shipped,3.0,Facebook,1.5515128769277902,2528.046102303306
ORD000707,2023-01-30 10:00:00,C71813,Tablet,4.0,1332.4941550153007,547 Main St,Debit Card,Pending,4.0,Email,4.8343107265794565,5329.976620061203
ORD000708,2023-01-30 11:00:00,C37712,Chair,3.0,853.2902204795398,302 Main St,Cash,Shipped,6.0,Instagram,2.8473691693012304,2559.870661438619
ORD000709,2023-01-30 12:00:00,C18415,Tablet,5.0,825.1108677766475,796 Main St,Cash,Shipped,1.0,Instagram,,4125.5543388832375
ORD000710,2023-01-30 13:00:00,C72292,Tablet,3.0,333.41410053417985,732 Main St,Credit Card,Shipped,7.0,Referral,,1000.2423016025396
ORD000711,2023-01-30 14:00:00,C33833,Tablet,2.0,291.0325749749052,837 Main St,Cash,Returned,8.0,Google,1.2736419399193166,582.0651499498103
ORD000712,2023-01-30 15:00:00,C14158,Printer,1.0,1378.9092691174956,301 Main St,Debit Card,Pending,,Instagram,4.420044036014926,1378.9092691174956
ORD000713,2023-01-30 16:00:00,C72680,Printer,3.0,525.3653883325494,429 Main St,Online,Cancelled,7.0,Facebook,4.188102973369629,1576.0961649976482
ORD000714,2023-01-30 17:00:00,C30309,Desk,3.0,3530.5354854941424,462 Main St,Debit Card,Shipped,,Referral,4.097714327639364,10591.606456482426
ORD000715,2023-01-30 18:00:00,C16970,Phone,2.0,1151.7443047211632,991 Main St,Credit Card,Shipped,4.0,Google,1.0879308269376335,2303.4886094423264
ORD000716,2023-01-30 19:00:00,C82474,Tablet,1.0,541.2940495130706,553 Main St,Cash,Returned,7.0,Referral,,541.2940495130706
ORD000717,2023-01-30 20:00:00,C96704,Tablet,1.0,1430.490547626554,455 Main St,Online,Shipped,9.0,Instagram,1.2170734829297474,1430.490547626554
ORD000718,2023-01-30 21:00:00,C56540,Phone,5.0,1119.9952650482605,315 Main St,Gift Card,Shipped,5.0,Google,3.203490315389165,5599.976325241303
ORD000719,2023-01-30 22:00:00,C30384,Laptop,3.0,916.272401731459,654 Main St,Online,Shipped,2.0,Email,3.87379330502209,2748.817205194377
ORD000720,2023-01-30 23:00:00,C28017,Tablet,1.0,1327.2979827898912,986 Main St,Online,Returned,,Google,1.4874010010336915,1327.2979827898912
ORD000721,2023-01-31 00:00:00,C85880,Desk,1.0,121.92856710675,122 Main St,Debit Card,Shipped,4.0,Facebook,,121.92856710675
ORD000722,2023-01-31 01:00:00,C18702,Chair,4.0,422.7409036743527,254 Main St,Gift Card,Delivered,8.0,Email,2.7981313839412287,1690.9636146974108
ORD000723,2023-01-31 02:00:00,C10384,Chair,4.0,724.3026846203194,285 Main St,Credit Card,Pending,,Email,4.24621172271128,2897.2107384812775
ORD000724,2023-01-31 03:00:00,C10404,Monitor,1.0,379.1188822337055,348 Main St,Credit Card,Shipped,9.0,Facebook,3.134355757521204,379.1188822337055
ORD000725,2023-01-31 04:00:00,C50943,Monitor,5.0,1128.6625215881204,848 Main St,Online,Shipped,9.0,Email,2.344486143338595,5643.312607940602
ORD000726,2023-01-31 05:00:00,C57926,Chair,1.0,1382.8516450279014,904 Main St,Online,Returned,3.0,Instagram,2.3279662536948345,1382.8516450279014
ORD000727,2023-01-31 06:00:00,C39189,Chair,2.0,664.466673899839,233 Main St,Cash,Returned,6.0,Google,,1328.933347799678
ORD000728,2023-01-31 07:00:00,C22763,Printer,3.0,546.0922701622477,420 Main St,Gift Card,Pending,,Google,2.8114863383405293,1638.2768104867432
ORD000729,2023-01-31 08:00:00,C28384,Desk,5.0,1444.248561599471,489 Main St,Online,Delivered,,Facebook,2.623015588705684,7221.242807997355
ORD000730,2023-01-31 09:00:00,C70100,Phone,2.0,695.0360275999342,533 Main St,Cash,Shipped,3.0,Instagram,1.1594944891916623,1390.0720551998684
ORD000731,2023-01-31 10:00:00,C19860,Monitor,5.0,759.1201806514607,121 Main St,Gift Card,Returned,1.0,Email,2.4572984204616066,3795.600903257304
ORD000732,2023-01-31 11:00:00,C90642,Printer,2.0,559.8923148957629,972 Main St,Credit Card,Shipped,7.0,Google,,1119.7846297915257
ORD000733,2023-01-31 12:00:00,C60612,Printer,3.0,1368.8452858676005,699 Main St,Cash,Pending,5.0,Google,4.043950626130437,4106.535857602801
ORD000734,2023-01-31 13:00:00,C33574,Phone,3.0,874.9854507586836,764 Main St,Gift Card,Returned,,Google,,2624.956352276051
ORD000735,2023-01-31 14:00:00,C33524,Printer,4.0,1155.1531514133846,224 Main St,Cash,Delivered,1.0,Google,,4620.612605653539
ORD000736,2023-01-31 15:00:00,C79172,Desk,2.0,1227.1197416087853,178 Main St,Online,Pending,8.0,Referral,1.7863187043269955,2454.2394832175705
ORD000737,2023-01-31 16:00:00,C20916,Chair,4.0,545.6811107800244,957 Main St,Debit Card,Cancelled,3.0,Facebook,4.816867267338827,2182.7244431200975
ORD000738,2023-01-31 17:00:00,C14809,Tablet,2.0,678.856780414551,150 Main St,Credit Card,Shipped,7.0,Email,3.3924715141421427,1357.713560829102
ORD000739,2023-01-31 18:00:00,C42201,Phone,4.0,1280.2840728890837,827 Main St,Online,Delivered,3.0,Email,4.017419170194195,5121.136291556335
ORD000740,2023-01-31 19:00:00,C63330,Chair,3.0,576.7202599299249,275 Main St,Online,Shipped,3.0,Facebook,3.855234598707116,1730.1607797897746
ORD000741,2023-01-31 20:00:00,C23456,Chair,5.0,9529.425083853332,969 Main St,Gift Card,Delivered,9.0,Instagram,4.494757453560334,47647.12541926666
ORD000742,2023-01-31 21:00:00,C66397,Laptop,4.0,1414.4388677329339,352 Main St,Cash,Shipped,2.0,Facebook,4.797311114181838,5657.7554709317355
ORD000743,2023-01-31 22:00:00,C48765,Phone,2.0,953.6550409486101,345 Main St,Credit Card,Shipped,4.0,Google,1.1297846951028978,1907.3100818972202
ORD000744,2023-01-31 23:00:00,C44816,Printer,2.0,1125.359566805239,838 Main St,Online,Pending,6.0,Google,4.901204719599809,2250.719133610478
ORD000745,2023-02-01 00:00:00,C55106,Tablet,3.0,1217.3911024596455,205 Main St,Gift Card,Returned,3.0,Facebook,4.482169852423518,3652.1733073789364
ORD000746,2023-02-01 01:00:00,C63932,Phone,2.0,1275.3074909001316,292 Main St,Credit Card,Shipped,7.0,Facebook,2.531789634792385,2550.614981800263
ORD000747,2023-02-01 02:00:00,C27100,Printer,1.0,622.8273398923542,415 Main St,Cash,Delivered,7.0,Email,,622.8273398923542
ORD000748,2023-02-01 03:00:00,C67091,Chair,5.0,124.33201580519734,401 Main St,Online,Delivered,5.0,Email,3.946231929323798,621.6600790259868
ORD000749,2023-02-01 04:00:00,C31949,Tablet,4.0,632.7205932932723,647 Main St,Online,Returned,3.0,Referral,,2530.882373173089
ORD000750,2023-02-01 05:00:00,C80080,Printer,,1026.94653318693,815 Main St,Online,Shipped,2.0,Referral,,1026.94653318693
ORD000751,2023-02-01 06:00:00,C47744,Desk,3.0,703.0080593821496,878 Main St,Credit Card,Delivered,4.0,Google,3.5942548077426615,2109.024178146449
ORD000752,2023-02-01 07:00:00,C55543,Printer,4.0,1135.9965687475778,367 Main St,Credit Card,Returned,4.0,Referral,1.1037035771971633,4543.986274990311
ORD000753,2023-02-01 08:00:00,C46187,Laptop,4.0,567.6245227295626,269 Main St,Credit Card,Shipped,8.0,Referral,4.392916530211395,2270.4980909182505
ORD000754,2023-02-01 09:00:00,C17239,Chair,1.0,970.3790046008428,650 Main St,Credit Card,Returned,8.0,Instagram,,970.3790046008428
ORD000755,2023-02-01 10:00:00,C24489,Printer,3.0,320.3087170382631,554 Main St,Gift Card,Returned,5.0,Facebook,,960.9261511147894
ORD000756,2023-02-01 11:00:00,C68017,Monitor,2.0,1136.5856831351875,750 Main St,Debit Card,Returned,6.0,Email,3.0506786127040084,2273.171366270375
ORD000757,2023-02-01 12:00:00,C71877,Monitor,1.0,841.2591547788875,391 Main St,Gift Card,Shipped,8.0,Referral,3.9029243574522847,841.2591547788875
ORD000758,2023-02-01 13:00:00,C53125,Laptop,1.0,345.89336339257085,663 Main St,Online,Shipped,1.0,Email,2.305445152898468,345.89336339257085
ORD000759,2023-02-01 14:00:00,C59922,Desk,5.0,473.27120157182054,898 Main St,Gift Card,Pending,5.0,Referral,,2366.3560078591026
ORD000760,2023-02-01 15:00:00,C42049,Chair,5.0,1135.4826274436568,900 Main St,Cash,Shipped,4.0,Referral,3.875891757225777,5677.413137218284
ORD000761,2023-02-01 16:00:00,C47131,Phone,5.0,749.771791709205,240 Main St,Credit Card,Delivered,4.0,Google,1.5707231259247503,3748.858958546025
ORD000762,2023-02-01 17:00:00,C52944,Laptop,1.0,363.2455885699547,245 Main St,Cash,Shipped,2.0,Instagram,1.5602720219863695,363.2455885699547
ORD000763,2023-02-01 18:00:00,C83963,Desk,2.0,1452.5432260369316,524 Main St,Cash,Shipped,1.0,Facebook,3.8645527108572275,2905.0864520738633
ORD000764,2023-02-01 19:00:00,C34285,Phone,4.0,1086.9312787344875,413 Main St,Online,Shipped,6.0,Facebook,2.727129976661984,4347.72511493795
ORD000765,2023-02-01 20:00:00,C47626,Monitor,5.0,1437.8455071827043,283 Main St,Credit Card,Delivered,7.0,Google,4.5568059938436,7189.227535913522
ORD000766,2023-02-01 21:00:00,C52808,Monitor,2.0,669.3023157724976,763 Main St,Cash,Shipped,5.0,Google,2.2477555286273505,1338.6046315449953
ORD000767,2023-02-01 22:00:00,C98464,Phone,3.0,738.8954940029947,812 Main St,Online,Delivered,8.0,Facebook,1.1697229489945782,2216.686482008984
ORD000768,2023-02-01 23:00:00,C63871,Laptop,5.0,1352.0350634682777,227 Main St,Credit Card,Delivered,9.0,Facebook,3.5995041169260786,6760.175317341389
ORD000769,2023-02-02 00:00:00,C29198,Monitor,4.0,811.3215433558078,386 Main St,Debit Card,Delivered,2.0,Instagram,3.7369569064103225,3245.286173423231
ORD000770,2023-02-02 01:00:00,C29758,Chair,3.0,1075.5544222632175,922 Main St,Online,Delivered,4.0,Referral,3.214366435914841,3226.6632667896524
ORD000771,2023-02-02 02:00:00,C25254,Tablet,3.0,415.6506723685184,352 Main St,Gift Card,Shipped,9.0,Instagram,3.733330582778392,1246.9520171055553
ORD000772,2023-02-02 03:00:00,C54238,Printer,4.0,697.7533796188288,877 Main St,Credit Card,Shipped,5.0,Facebook,3.09501737789758,2791.0135184753153
ORD000773,2023-02-02 04:00:00,C11252,Phone,5.0,229.0023054250149,799 Main St,Cash,Shipped,3.0,Referral,3.7705312643961824,1145.0115271250745
ORD000774,2023-02-02 05:00:00,C49764,Phone,1.0,348.67105202159445,485 Main St,Cash,Delivered,6.0,Facebook,1.175749626220778,348.67105202159445
ORD000775,2023-02-02 06:00:00,C87709,Monitor,4.0,51.36795213806508,329 Main St,Gift Card,Delivered,3.0,Instagram,2.473589480884086,205.4718085522603
ORD000776,2023-02-02 07:00:00,C47441,Laptop,4.0,106.93432489055733,370 Main St,Gift Card,Shipped,5.0,Instagram,1.8432676718147385,427.73729956222934
